proton12.5	5.655606	0.009393
proton17.5	4.868652	0.008679
proton22.5	3.820707	0.007678
proton27.5	2.984929	0.006797
proton32.5	2.361321	0.006039
proton37.5	1.869289	0.005383
proton42.5	1.508836	0.004832
proton47.5	1.214273	0.004340
proton52.5	0.985602	0.003907
proton57.5	0.799570	0.003523
proton62.5	0.656180	0.003189
proton67.5	0.537386	0.002889
proton72.5	0.443191	0.002622
proton77.5	0.363219	0.002374
proton82.5	0.297469	0.002147
proton87.5	0.243902	0.001946
neutron12.5	7.445793	0.010770
neutron17.5	6.203629	0.009782
neutron22.5	4.700356	0.008497
neutron27.5	3.531215	0.007383
neutron32.5	2.696207	0.006439
neutron37.5	2.047961	0.005626
neutron42.5	1.586476	0.004944
neutron47.5	1.224363	0.004353
neutron52.5	0.961621	0.003852
neutron57.5	0.750555	0.003408
neutron62.5	0.591164	0.003021
neutron67.5	0.464250	0.002681
neutron72.5	0.369813	0.002391
neutron77.5	0.292016	0.002126
neutron82.5	0.230859	0.001888
neutron87.5	0.181570	0.001677
