SN112EK42.5 0.967604 0.0140644
SN112EK47.5 0.919056 0.0130086
SN112EK52.5 0.874775 0.0173165
SN112EK57.5 0.832356 0.0173218
SN112EK62.5 0.791799 0.0269116
SN112EK67.5 0.752338 0.0272571
SN112EK72.5 0.713974 0.0321607
SN112EK77.5 0.679644 0.0322878
SN112EK82.5 0.649349 0.035545
SN112EK87.5 0.620129 0.0475401
SN124EK42.5 1.29705 0.0208555
SN124EK47.5 1.25159 0.018118
SN124EK52.5 1.20261 0.0280947
SN124EK57.5 1.15642 0.0282522
SN124EK62.5 1.113 0.041006
SN124EK67.5 1.06782 0.0409727
SN124EK72.5 1.02088 0.0518118
SN124EK77.5 0.969973 0.0509757
SN124EK82.5 0.915095 0.0563822
SN124EK87.5 0.867271 0.0762439
DREK12.5 1.17373 0.00861465
DREK17.5 1.20311 0.00795717
DREK22.5 1.23418 0.0102328
DREK27.5 1.26197 0.00944288
DREK32.5 1.28649 0.0124758
DREK37.5 1.31242 0.0137204
DREK42.5 1.33976 0.0206677
DREK47.5 1.3601 0.0203883
DREK52.5 1.37344 0.0344629
DREK60.0 1.39593 0.0407104
DREK70.0 1.42321 0.0539566
DREK80.0 1.42253 0.0759288
DREK87.5 1.41019 0.0987268
