SN112EK42.5 1.11094 0.0053175
SN112EK47.5 1.08386 0.00582875
SN112EK52.5 1.05646 0.00638825
SN112EK57.5 1.03394 0.0070395
SN112EK62.5 1.01631 0.0077825
SN112EK67.5 0.993872 0.00857875
SN112EK72.5 0.966625 0.00942825
SN112EK77.5 0.945925 0.0104305
SN112EK82.5 0.931772 0.0115855
SN124EK42.5 1.45987 0.006701
SN124EK47.5 1.45758 0.00752225
SN124EK52.5 1.45655 0.00844075
SN124EK57.5 1.45508 0.00946975
SN124EK62.5 1.45317 0.0106093
SN124EK67.5 1.459 0.0120143
SN124EK72.5 1.4726 0.0136847
SN124EK77.5 1.48226 0.0155102
SN124EK82.5 1.48799 0.0174907
SN124EK87.5 1.49021 0.0197585
DREK12.5 1.17692 0.00447326
DREK17.5 1.19058 0.0046838
DREK22.5 1.21093 0.00518885
DREK27.5 1.23406 0.00584763
DREK32.5 1.25997 0.00666013
DREK37.5 1.28682 0.00762521
DREK42.5 1.31459 0.00874287
DREK47.5 1.34544 0.0100643
DREK52.5 1.37938 0.0115896
DREK60.0 1.41887 0.0142261
DREK70.0 1.49688 0.0191149
DREK80.0 1.58231 0.0256352
DREK87.5 1.61491 0.031219
