SN112EK42.5 1.03993 0.00494625
SN112EK47.5 1.00479 0.0053395
SN112EK52.5 0.972911 0.0057765
SN112EK57.5 0.938596 0.00621225
SN112EK62.5 0.901842 0.00664675
SN112EK67.5 0.870173 0.00714225
SN112EK72.5 0.84359 0.00769875
SN112EK77.5 0.818197 0.00831125
SN112EK82.5 0.793995 0.00897975
SN124EK42.5 1.38817 0.00623675
SN124EK47.5 1.36329 0.00682175
SN124EK52.5 1.34153 0.00746925
SN124EK57.5 1.32084 0.00818525
SN124EK62.5 1.30123 0.00896975
SN124EK67.5 1.27765 0.0097795
SN124EK72.5 1.25011 0.0106145
SN124EK77.5 1.22624 0.0115718
SN124EK82.5 1.20603 0.0126512
SN124EK87.5 1.18436 0.0138032
DREK12.5 1.18512 0.0045035
DREK17.5 1.20427 0.00474652
DREK22.5 1.22758 0.0052759
DREK27.5 1.25518 0.00596245
DREK32.5 1.28708 0.00680616
DREK37.5 1.31384 0.0077414
DREK42.5 1.33546 0.00876816
DREK47.5 1.35732 0.00994226
DREK52.5 1.37943 0.0112637
DREK60.0 1.42612 0.0137287
DREK70.0 1.4754 0.0175286
DREK80.0 1.50928 0.0221776
DREK87.5 1.53188 0.0263775
