proton12.5	3.618238	0.007515
proton17.5	3.507062	0.007387
proton22.5	3.010719	0.006843
proton27.5	2.531637	0.006268
proton32.5	2.069816	0.005662
proton37.5	1.679429	0.005103
proton42.5	1.360477	0.004589
proton47.5	1.096789	0.004124
proton52.5	0.888367	0.003708
proton57.5	0.714566	0.003328
proton62.5	0.575387	0.002983
proton67.5	0.461188	0.002674
proton72.5	0.371969	0.002399
proton77.5	0.297785	0.002148
proton82.5	0.238637	0.001921
proton87.5	0.189407	0.001712
neutron12.5	4.735262	0.008601
neutron17.5	4.357461	0.008222
neutron22.5	3.552320	0.007417
neutron27.5	2.842082	0.006630
neutron32.5	2.226746	0.005861
neutron37.5	1.733465	0.005179
neutron42.5	1.362238	0.004585
neutron47.5	1.062769	0.004055
neutron52.5	0.835059	0.003590
neutron57.5	0.652555	0.003178
neutron62.5	0.515258	0.002821
neutron67.5	0.405187	0.002505
neutron72.5	0.322344	0.002232
neutron77.5	0.253250	0.001979
neutron82.5	0.197906	0.001747
neutron87.5	0.153871	0.001543
