proton12.5	3.728117	0.007629
proton17.5	3.594496	0.007478
proton22.5	3.064207	0.006901
proton27.5	2.561601	0.006304
proton32.5	2.086680	0.005684
proton37.5	1.690325	0.005120
proton42.5	1.372535	0.004610
proton47.5	1.107547	0.004144
proton52.5	0.895360	0.003723
proton57.5	0.719286	0.003339
proton62.5	0.579325	0.002994
proton67.5	0.465551	0.002687
proton72.5	0.377965	0.002419
proton77.5	0.304996	0.002175
proton82.5	0.246645	0.001953
proton87.5	0.197832	0.001750
neutron12.5	4.915707	0.008764
neutron17.5	4.503411	0.008356
neutron22.5	3.647200	0.007514
neutron27.5	2.902891	0.006700
neutron32.5	2.270484	0.005918
neutron37.5	1.764879	0.005225
neutron42.5	1.386074	0.004625
neutron47.5	1.084484	0.004098
neutron52.5	0.860109	0.003645
neutron57.5	0.678555	0.003242
neutron62.5	0.539820	0.002888
neutron67.5	0.427082	0.002572
neutron72.5	0.340340	0.002293
neutron77.5	0.269027	0.002041
neutron82.5	0.213145	0.001814
neutron87.5	0.168133	0.001614
