proton12.5	3.416523	0.007302
proton17.5	3.320484	0.007190
proton22.5	2.876453	0.006690
proton27.5	2.434289	0.006146
proton32.5	1.993992	0.005559
proton37.5	1.619203	0.005011
proton42.5	1.309922	0.004503
proton47.5	1.052586	0.004039
proton52.5	0.847195	0.003621
proton57.5	0.675312	0.003234
proton62.5	0.536938	0.002880
proton67.5	0.423851	0.002561
proton72.5	0.336055	0.002279
proton77.5	0.263644	0.002020
proton82.5	0.206621	0.001785
proton87.5	0.161214	0.001579
neutron12.5	4.441285	0.008330
neutron17.5	4.122254	0.008001
neutron22.5	3.412481	0.007275
neutron27.5	2.769481	0.006548
neutron32.5	2.193254	0.005820
neutron37.5	1.719578	0.005158
neutron42.5	1.348453	0.004561
neutron47.5	1.049879	0.004031
neutron52.5	0.823856	0.003566
neutron57.5	0.639418	0.003144
neutron62.5	0.496567	0.002766
neutron67.5	0.383106	0.002434
neutron72.5	0.299035	0.002147
neutron77.5	0.231578	0.001893
neutron82.5	0.180734	0.001669
neutron87.5	0.139234	0.001466
