proton12.5	3.959118	0.007862
proton17.5	3.781773	0.007668
proton22.5	3.192133	0.007041
proton27.5	2.643730	0.006402
proton32.5	2.136566	0.005750
proton37.5	1.714703	0.005155
proton42.5	1.378140	0.004617
proton47.5	1.104558	0.004138
proton52.5	0.893957	0.003720
proton57.5	0.719398	0.003339
proton62.5	0.580883	0.002998
proton67.5	0.467836	0.002694
proton72.5	0.380258	0.002426
proton77.5	0.306484	0.002180
proton82.5	0.246515	0.001952
proton87.5	0.197152	0.001748
neutron12.5	5.244254	0.009052
neutron17.5	4.812086	0.008639
neutron22.5	3.902820	0.007773
neutron27.5	3.107664	0.006932
neutron32.5	2.426617	0.006117
neutron37.5	1.882950	0.005397
neutron42.5	1.476660	0.004773
neutron47.5	1.149911	0.004218
neutron52.5	0.902699	0.003732
neutron57.5	0.705633	0.003305
neutron62.5	0.558711	0.002938
neutron67.5	0.439516	0.002609
neutron72.5	0.348047	0.002318
neutron77.5	0.274535	0.002062
neutron82.5	0.218980	0.001839
neutron87.5	0.173773	0.001641
