proton12.5	4.723977	0.008590
proton17.5	4.213656	0.008082
proton22.5	3.399188	0.007252
proton27.5	2.716594	0.006487
proton32.5	2.165875	0.005785
proton37.5	1.725590	0.005173
proton42.5	1.395739	0.004647
proton47.5	1.123664	0.004174
proton52.5	0.909367	0.003751
proton57.5	0.735137	0.003377
proton62.5	0.600973	0.003051
proton67.5	0.488836	0.002754
proton72.5	0.398727	0.002485
proton77.5	0.323195	0.002239
proton82.5	0.262242	0.002015
proton87.5	0.212129	0.001814
neutron12.5	6.119566	0.009774
neutron17.5	5.316082	0.009068
neutron22.5	4.161183	0.008011
neutron27.5	3.218023	0.007052
neutron32.5	2.486602	0.006188
neutron37.5	1.911160	0.005437
neutron42.5	1.491699	0.004796
neutron47.5	1.158102	0.004234
neutron52.5	0.910367	0.003749
neutron57.5	0.711808	0.003320
neutron62.5	0.562426	0.002947
neutron67.5	0.442555	0.002618
neutron72.5	0.352195	0.002333
neutron77.5	0.277805	0.002074
neutron82.5	0.219383	0.001841
neutron87.5	0.171957	0.001632
