RE35Y0.0 0.120885 0.0573253
RE35Y0.2 0.176089 0.0468355
RE35Y0.4 0.225231 0.0367456
RE35Y0.6 0.305679 0.0360802
RE35Y0.8 0.406103 0.0591996
RE35Y1.0 0.475709 0.0652602
