SN112EK42.5 0.891632 0.01271
SN112EK47.5 0.839162 0.0117559
SN112EK52.5 0.792315 0.015649
SN112EK57.5 0.748243 0.0156538
SN112EK62.5 0.706948 0.0243201
SN112EK67.5 0.66755 0.0246323
SN112EK72.5 0.630048 0.0290637
SN112EK77.5 0.597349 0.0291786
SN112EK82.5 0.569451 0.0321221
SN112EK87.5 0.54267 0.0429622
SN124EK42.5 1.17267 0.0188472
SN124EK47.5 1.11575 0.0163733
SN124EK52.5 1.05964 0.0253893
SN124EK57.5 1.00382 0.0255317
SN124EK62.5 0.948269 0.0370573
SN124EK67.5 0.8973 0.0370272
SN124EK72.5 0.850905 0.0468225
SN124EK77.5 0.802274 0.0460669
SN124EK82.5 0.751408 0.0509528
SN124EK87.5 0.705676 0.0689019
DREK12.5 1.17593 0.00778509
DREK17.5 1.20206 0.00719092
DREK22.5 1.22868 0.00924737
DREK27.5 1.25293 0.00853357
DREK32.5 1.27479 0.0112744
DREK37.5 1.29574 0.0123992
DREK42.5 1.31578 0.0186774
DREK47.5 1.33107 0.018425
DREK52.5 1.34161 0.0311442
DREK60.0 1.35089 0.0367901
DREK70.0 1.36534 0.0487608
DREK80.0 1.36412 0.0686171
DREK87.5 1.34898 0.0892197
