proton12.5	3.838816	0.007743
proton17.5	3.669512	0.007555
proton22.5	3.115566	0.006958
proton27.5	2.597360	0.006348
proton32.5	2.114891	0.005723
proton37.5	1.710773	0.005151
proton42.5	1.385008	0.004630
proton47.5	1.116426	0.004161
proton52.5	0.905027	0.003743
proton57.5	0.732106	0.003370
proton62.5	0.597660	0.003043
proton67.5	0.485032	0.002743
proton72.5	0.394219	0.002471
proton77.5	0.319035	0.002225
proton82.5	0.259481	0.002004
proton87.5	0.209347	0.001801
neutron12.5	5.109828	0.008935
neutron17.5	4.714797	0.008553
neutron22.5	3.851921	0.007725
neutron27.5	3.089628	0.006914
neutron32.5	2.427918	0.006121
neutron37.5	1.889875	0.005406
neutron42.5	1.475500	0.004770
neutron47.5	1.145949	0.004211
neutron52.5	0.901222	0.003730
neutron57.5	0.704312	0.003302
neutron62.5	0.555219	0.002928
neutron67.5	0.435180	0.002596
neutron72.5	0.344195	0.002305
neutron77.5	0.270101	0.002044
neutron82.5	0.212898	0.001813
neutron87.5	0.167348	0.001610
