SN112EK42.5     1.03149     0.00506
SN112EK47.5     1.00321   0.0055335
SN112EK52.5    0.973599   0.0060425
SN112EK57.5     0.94855  0.00662975
SN112EK62.5    0.928064  0.00729525
SN112EK67.5    0.910654    0.008069
SN112EK72.5    0.896319    0.008951
SN112EK77.5    0.884498   0.0099815
SN112EK82.5    0.875191   0.0111605
SN112EK87.5    0.868814    0.012548
SN124EK42.5       1.321  0.00620875
SN124EK47.5     1.31663  0.00696375
SN124EK52.5     1.32122  0.00784325
SN124EK57.5     1.32049  0.00880325
SN124EK62.5     1.31444  0.00984375
SN124EK67.5     1.31853   0.0111252
SN124EK72.5     1.33277   0.0126478
SN124EK77.5     1.34235   0.0143468
SN124EK82.5     1.34727   0.0162223
SN124EK87.5     1.35423   0.0184125
DREK12.5     1.15798  0.00427143
DREK17.5     1.17163  0.00458164
DREK22.5     1.18814  0.00513538
DREK27.5     1.21005    0.005836
DREK32.5     1.23738   0.0066835
DREK37.5     1.26105  0.00764739
DREK42.5     1.28106  0.00872765
DREK47.5      1.3134   0.0100816
DREK52.5     1.35807   0.0117091
DREK60.0     1.40462   0.0144548
DREK70.0     1.46788   0.0191569
DREK80.0      1.5287    0.025338
DREK87.5     1.55877   0.0309483
