RE35Y0.0 0.107573 0.0565848
RE35Y0.2 0.179958 0.0462305
RE35Y0.4 0.241229 0.036271
RE35Y0.6 0.318247 0.0356142
RE35Y0.8 0.403888 0.0584349
RE35Y1.0 0.475705 0.0644173
