proton12.5	3.741805	0.007644
proton17.5	3.584461	0.007467
proton22.5	3.053039	0.006888
proton27.5	2.546148	0.006284
proton32.5	2.063789	0.005652
proton37.5	1.661633	0.005076
proton42.5	1.339679	0.004553
proton47.5	1.075773	0.004084
proton52.5	0.869914	0.003670
proton57.5	0.701012	0.003298
proton62.5	0.569067	0.002968
proton67.5	0.459024	0.002668
proton72.5	0.370883	0.002396
proton77.5	0.299020	0.002154
proton82.5	0.243434	0.001942
proton87.5	0.196219	0.001744
neutron12.5	4.945375	0.008790
neutron17.5	4.569554	0.008421
neutron22.5	3.740039	0.007612
neutron27.5	3.006894	0.006822
neutron32.5	2.370121	0.006049
neutron37.5	1.850027	0.005349
neutron42.5	1.446613	0.004723
neutron47.5	1.125227	0.004172
neutron52.5	0.885868	0.003697
neutron57.5	0.693285	0.003276
neutron62.5	0.547481	0.002907
neutron67.5	0.429035	0.002577
neutron72.5	0.337949	0.002283
neutron77.5	0.265242	0.002026
neutron82.5	0.210914	0.001805
neutron87.5	0.166102	0.001603
