proton12.5	5.266860	0.009069
proton17.5	4.629809	0.008467
proton22.5	3.672894	0.007532
proton27.5	2.890355	0.006689
proton32.5	2.282191	0.005935
proton37.5	1.796265	0.005274
proton42.5	1.432578	0.004705
proton47.5	1.139195	0.004202
proton52.5	0.916117	0.003765
proton57.5	0.734063	0.003374
proton62.5	0.593031	0.003029
proton67.5	0.475477	0.002714
proton72.5	0.381398	0.002429
proton77.5	0.305222	0.002176
proton82.5	0.246949	0.001955
proton87.5	0.198136	0.001752
neutron12.5	6.775070	0.010281
neutron17.5	5.793789	0.009460
neutron22.5	4.455180	0.008280
neutron27.5	3.391758	0.007237
neutron32.5	2.603523	0.006330
neutron37.5	1.987156	0.005543
neutron42.5	1.542656	0.004875
neutron47.5	1.192953	0.004296
neutron52.5	0.938047	0.003805
neutron57.5	0.734582	0.003373
neutron62.5	0.582559	0.002999
neutron67.5	0.458828	0.002665
neutron72.5	0.363391	0.002369
neutron77.5	0.286230	0.002105
neutron82.5	0.227347	0.001874
neutron87.5	0.179637	0.001668
