RE35Y0.0 0.100485 0.0496273
RE35Y0.2 0.143822 0.0405462
RE35Y0.4 0.184464 0.0318113
RE35Y0.6 0.252545 0.0312352
RE35Y0.8 0.311166 0.05125
RE35Y1.0 0.425103 0.0564968
