proton12.5	4.097660	0.007999
proton17.5	3.914629	0.007802
proton22.5	3.300918	0.007161
proton27.5	2.732172	0.006509
proton32.5	2.208391	0.005846
proton37.5	1.771949	0.005240
proton42.5	1.422848	0.004691
proton47.5	1.134918	0.004193
proton52.5	0.908160	0.003747
proton57.5	0.725660	0.003354
proton62.5	0.587418	0.003015
proton67.5	0.470965	0.002701
proton72.5	0.376301	0.002412
proton77.5	0.300641	0.002159
proton82.5	0.243984	0.001944
proton87.5	0.196000	0.001743
neutron12.5	5.420149	0.009203
neutron17.5	4.985789	0.008794
neutron22.5	4.048930	0.007918
neutron27.5	3.228367	0.007066
neutron32.5	2.524102	0.006239
neutron37.5	1.957047	0.005501
neutron42.5	1.527203	0.004853
neutron47.5	1.184219	0.004280
neutron52.5	0.928094	0.003784
neutron57.5	0.724660	0.003350
neutron62.5	0.573918	0.002977
neutron67.5	0.450742	0.002641
neutron72.5	0.355133	0.002341
neutron77.5	0.279484	0.002081
neutron82.5	0.223797	0.001860
neutron87.5	0.176855	0.001654
