RE35Y0.0 0.112862 0.0461801
RE35Y0.2 0.17605 0.0377297
RE35Y0.4 0.217941 0.0296015
RE35Y0.6 0.293838 0.0290655
RE35Y0.8 0.408542 0.04769
RE35Y1.0 0.448069 0.0525723
