SN112EK42.5 1.04723 0.00481425
SN112EK47.5 1.00404 0.00516725
SN112EK52.5 0.961891 0.00552775
SN112EK57.5 0.92525 0.00594725
SN112EK62.5 0.894121 0.00642575
SN112EK67.5 0.862228 0.006918
SN112EK72.5 0.829572 0.007424
SN112EK77.5 0.800044 0.00798625
SN112EK82.5 0.773645 0.00860475
SN124EK42.5 1.40355 0.00607225
SN124EK47.5 1.37599 0.0066615
SN124EK52.5 1.34684 0.0072805
SN124EK57.5 1.3181 0.00794675
SN124EK62.5 1.28977 0.00866025
SN124EK67.5 1.26028 0.0094095
SN124EK72.5 1.22964 0.0101945
SN124EK77.5 1.19634 0.0110067
SN124EK82.5 1.1604 0.0118463
SN124EK87.5 1.12177 0.0127373
DREK12.5 1.19752 0.00419758
DREK17.5 1.21855 0.00446619
DREK22.5 1.24196 0.00500413
DREK27.5 1.2641 0.00566975
DREK32.5 1.28495 0.00646308
DREK37.5 1.31065 0.00740786
DREK42.5 1.34121 0.00850409
DREK47.5 1.37139 0.00973552
DREK52.5 1.40118 0.0111021
DREK60.0 1.43401 0.0134204
DREK70.0 1.47256 0.0171214
DREK80.0 1.49774 0.0215342
DREK87.5 1.5036 0.0254105
