proton12.5	3.572320	0.007468
proton17.5	3.437312	0.007313
proton22.5	2.943032	0.006764
proton27.5	2.468262	0.006188
proton32.5	2.013004	0.005584
proton37.5	1.625398	0.005019
proton42.5	1.305446	0.004494
proton47.5	1.043918	0.004023
proton52.5	0.840817	0.003607
proton57.5	0.671953	0.003227
proton62.5	0.537328	0.002882
proton67.5	0.426184	0.002569
proton72.5	0.338519	0.002287
proton77.5	0.268050	0.002038
proton82.5	0.214778	0.001823
proton87.5	0.169817	0.001621
neutron12.5	4.674898	0.008546
neutron17.5	4.365938	0.008234
neutron22.5	3.621406	0.007495
neutron27.5	2.944559	0.006752
neutron32.5	2.335395	0.006006
neutron37.5	1.836981	0.005332
neutron42.5	1.449316	0.004730
neutron47.5	1.132711	0.004186
neutron52.5	0.887164	0.003699
neutron57.5	0.690082	0.003268
neutron62.5	0.541465	0.002890
neutron67.5	0.420941	0.002551
neutron72.5	0.328512	0.002250
neutron77.5	0.253418	0.001978
neutron82.5	0.195660	0.001736
neutron87.5	0.150980	0.001528
