proton12.5	3.656738	0.007556
proton17.5	3.513008	0.007393
proton22.5	2.998117	0.006827
proton27.5	2.508129	0.006238
proton32.5	2.043043	0.005625
proton37.5	1.649906	0.005057
proton42.5	1.328719	0.004534
proton47.5	1.063215	0.004059
proton52.5	0.853394	0.003633
proton57.5	0.680195	0.003246
proton62.5	0.543617	0.002899
proton67.5	0.431383	0.002584
proton72.5	0.343492	0.002303
proton77.5	0.271656	0.002051
proton82.5	0.215875	0.001826
proton87.5	0.170008	0.001622
neutron12.5	4.770551	0.008633
neutron17.5	4.453265	0.008316
neutron22.5	3.688078	0.007563
neutron27.5	3.000109	0.006817
neutron32.5	2.389359	0.006076
neutron37.5	1.883512	0.005399
neutron42.5	1.482567	0.004784
neutron47.5	1.156691	0.004230
neutron52.5	0.905887	0.003738
neutron57.5	0.705086	0.003303
neutron62.5	0.554289	0.002924
neutron67.5	0.430536	0.002579
neutron72.5	0.333824	0.002268
neutron77.5	0.257559	0.001996
neutron82.5	0.201738	0.001764
neutron87.5	0.156984	0.001558
