SN112EK42.5     1.08278   0.0049735
SN112EK47.5     1.04562  0.00538575
SN112EK52.5     1.00909  0.00580525
SN112EK57.5    0.972907    0.006249
SN112EK62.5     0.93706    0.006717
SN112EK67.5    0.903468   0.0072265
SN112EK72.5     0.87213   0.0077775
SN112EK77.5    0.840466  0.00836175
SN112EK82.5    0.808476  0.00897925
SN112EK87.5    0.779619  0.00965825
SN124EK42.5     1.45522   0.0063045
SN124EK47.5     1.43603   0.0069635
SN124EK52.5      1.4102   0.0076445
SN124EK57.5     1.38374  0.00835625
SN124EK62.5     1.35666  0.00909875
SN124EK67.5     1.32895  0.00990625
SN124EK72.5     1.30061   0.0107788
SN124EK77.5     1.26763    0.011661
SN124EK82.5     1.23002    0.012553
SN124EK87.5     1.19348    0.013512
DREK12.5     1.15735  0.00365234
DREK17.5     1.18298  0.00408753
DREK22.5     1.21434   0.0047441
DREK27.5     1.24591  0.00551096
DREK32.5      1.2777   0.0063881
DREK37.5     1.31068  0.00739296
DREK42.5     1.34486  0.00852553
DREK47.5     1.37402   0.0097582
DREK52.5     1.39814    0.011091
DREK60.0     1.43575   0.0134332
DREK70.0     1.48166   0.0171843
DREK80.0     1.51521    0.021774
DREK87.5     1.53097   0.0257685
