proton12.5	3.900738	0.007807
proton17.5	3.609800	0.007489
proton22.5	3.006590	0.006830
proton27.5	2.472793	0.006193
proton32.5	2.008410	0.005576
proton37.5	1.621285	0.005014
proton42.5	1.311418	0.004505
proton47.5	1.054773	0.004044
proton52.5	0.851352	0.003629
proton57.5	0.682090	0.003251
proton62.5	0.546989	0.002908
proton67.5	0.437110	0.002603
proton72.5	0.352453	0.002335
proton77.5	0.280613	0.002084
proton82.5	0.221590	0.001849
proton87.5	0.173601	0.001639
neutron12.5	5.002382	0.008838
neutron17.5	4.417867	0.008271
neutron22.5	3.509133	0.007363
neutron27.5	2.753375	0.006526
neutron32.5	2.150594	0.005758
neutron37.5	1.668058	0.005079
neutron42.5	1.305770	0.004488
neutron47.5	1.015746	0.003964
neutron52.5	0.797988	0.003509
neutron57.5	0.622918	0.003105
neutron62.5	0.490535	0.002752
neutron67.5	0.383586	0.002436
neutron72.5	0.302071	0.002159
neutron77.5	0.236348	0.001913
neutron82.5	0.186418	0.001696
neutron87.5	0.144742	0.001495
