SN112EK42.5 0.945145 0.0121825
SN112EK47.5 0.90406 0.011268
SN112EK52.5 0.868162 0.0149994
SN112EK57.5 0.833729 0.015004
SN112EK62.5 0.800762 0.0233106
SN112EK67.5 0.76968 0.0236099
SN112EK72.5 0.740483 0.0278573
SN112EK77.5 0.716729 0.0279674
SN112EK82.5 0.698417 0.0307887
SN112EK87.5 0.679391 0.0411789
SN124EK42.5 1.24916 0.0180648
SN124EK47.5 1.21287 0.0156937
SN124EK52.5 1.1762 0.0243354
SN124EK57.5 1.14264 0.0244719
SN124EK62.5 1.11217 0.0355191
SN124EK67.5 1.08423 0.0354902
SN124EK72.5 1.0588 0.0448789
SN124EK77.5 1.02971 0.0441547
SN124EK82.5 0.996959 0.0488378
SN124EK87.5 0.968417 0.0660418
DREK12.5 1.1684 0.00746194
DREK17.5 1.19338 0.00689243
DREK22.5 1.22019 0.00886352
DREK27.5 1.24622 0.00817935
DREK32.5 1.27148 0.0108064
DREK37.5 1.2967 0.0118845
DREK42.5 1.32191 0.0179022
DREK47.5 1.34152 0.0176602
DREK52.5 1.35552 0.0298514
DREK60.0 1.38075 0.035263
DREK70.0 1.41984 0.0467367
DREK80.0 1.43384 0.0657689
DREK87.5 1.42947 0.0855163
