SN112EK42.5     0.97479  0.00451775
SN112EK47.5    0.946587  0.00492325
SN112EK52.5     0.92393  0.00536375
SN112EK57.5    0.903304  0.00585025
SN112EK62.5    0.884709  0.00638275
SN112EK67.5    0.864931  0.00695775
SN112EK72.5     0.84397  0.00757525
SN112EK77.5    0.833257  0.00835525
SN112EK82.5    0.832794  0.00929775
SN112EK87.5    0.823866   0.0102083
SN124EK42.5     1.29458    0.005661
SN124EK47.5     1.28554  0.00629225
SN124EK52.5      1.2749  0.00695475
SN124EK57.5     1.26403  0.00769075
SN124EK62.5     1.25291  0.00850025
SN124EK67.5      1.2445    0.009397
SN124EK72.5      1.2388    0.010381
SN124EK77.5     1.23434    0.011491
SN124EK82.5     1.23114    0.012727
SN124EK87.5     1.22928   0.0141625
DREK12.5     1.15973  0.00358899
DREK17.5     1.18421  0.00404012
DREK22.5      1.2081  0.00469787
DREK27.5     1.23339  0.00546132
DREK32.5     1.26006  0.00633047
DREK37.5     1.29194  0.00734447
DREK42.5     1.32903  0.00850333
DREK47.5     1.35847  0.00972968
DREK52.5     1.38027   0.0110235
DREK60.0     1.40803   0.0132615
DREK70.0     1.45387   0.0170038
DREK80.0     1.47983     0.02138
DREK87.5     1.49258   0.0253225
