proton12.5	4.954848	0.008796
proton17.5	4.378883	0.008235
proton22.5	3.491867	0.007346
proton27.5	2.766015	0.006545
proton32.5	2.201328	0.005832
proton37.5	1.744965	0.005200
proton42.5	1.396926	0.004647
proton47.5	1.117504	0.004163
proton52.5	0.906699	0.003746
proton57.5	0.731930	0.003369
proton62.5	0.593195	0.003030
proton67.5	0.479133	0.002726
proton72.5	0.389742	0.002457
proton77.5	0.314293	0.002207
proton82.5	0.252785	0.001978
proton87.5	0.202386	0.001772
neutron12.5	6.358391	0.009957
neutron17.5	5.387531	0.009119
neutron22.5	4.120468	0.007961
neutron27.5	3.120871	0.006941
neutron32.5	2.388738	0.006062
neutron37.5	1.823164	0.005310
neutron42.5	1.424149	0.004686
neutron47.5	1.108836	0.004143
neutron52.5	0.877227	0.003680
neutron57.5	0.690504	0.003270
neutron62.5	0.548668	0.002911
neutron67.5	0.433668	0.002592
neutron72.5	0.345504	0.002311
neutron77.5	0.274000	0.002060
neutron82.5	0.219156	0.001841
neutron87.5	0.174324	0.001643
