SN112EK42.5    0.913366    0.004471
SN112EK47.5    0.877001    0.004795
SN112EK52.5      0.8458    0.005155
SN112EK57.5    0.819774    0.005573
SN112EK62.5    0.798922    0.006049
SN112EK67.5    0.776065  0.00655625
SN112EK72.5    0.751202  0.00709475
SN112EK77.5    0.734105    0.007761
SN112EK82.5    0.724774    0.008555
SN112EK87.5    0.707913     0.00935
SN124EK42.5     1.18968    0.005471
SN124EK47.5     1.16242    0.005962
SN124EK52.5     1.14189    0.006516
SN124EK57.5     1.11919  0.00710875
SN124EK62.5     1.09431  0.00774025
SN124EK67.5     1.07716  0.00849175
SN124EK72.5     1.06775  0.00936325
SN124EK77.5     1.04818   0.0102175
SN124EK82.5     1.01846   0.0110545
SN124EK87.5    0.999722   0.0121105
DREK12.5     1.16721  0.00421451
DREK17.5     1.18606  0.00459399
DREK22.5      1.2073  0.00521022
DREK27.5     1.23134  0.00594514
DREK32.5     1.25818  0.00679875
DREK37.5     1.28215  0.00774704
DREK42.5     1.30324  0.00879002
DREK47.5     1.32611  0.00998028
DREK52.5     1.35076   0.0113178
DREK60.0     1.36757   0.0134777
DREK70.0      1.4055   0.0172525
DREK80.0     1.41631   0.0215367
DREK87.5     1.41322   0.0254422
