proton12.5	3.712789	0.007613
proton17.5	3.577817	0.007461
proton22.5	3.061324	0.006899
proton27.5	2.569914	0.006315
proton32.5	2.103586	0.005709
proton37.5	1.715219	0.005159
proton42.5	1.404812	0.004666
proton47.5	1.146230	0.004218
proton52.5	0.939473	0.003815
proton57.5	0.765575	0.003446
proton62.5	0.624535	0.003110
proton67.5	0.508774	0.002810
proton72.5	0.418289	0.002546
proton77.5	0.341387	0.002301
proton82.5	0.278066	0.002075
proton87.5	0.224570	0.001866
neutron12.5	4.946554	0.008792
neutron17.5	4.519843	0.008372
neutron22.5	3.660718	0.007527
neutron27.5	2.912328	0.006711
neutron32.5	2.274672	0.005922
neutron37.5	1.766184	0.005227
neutron42.5	1.386863	0.004626
neutron47.5	1.082258	0.004092
neutron52.5	0.852367	0.003627
neutron57.5	0.667512	0.003214
neutron62.5	0.527691	0.002854
neutron67.5	0.415519	0.002537
neutron72.5	0.330996	0.002262
neutron77.5	0.261265	0.002011
neutron82.5	0.206328	0.001785
neutron87.5	0.162128	0.001585
