SN112EK42.5 1.06056 0.00504525
SN112EK47.5 1.03246 0.0055235
SN112EK52.5 1.01019 0.0060625
SN112EK57.5 0.99002 0.006672
SN112EK62.5 0.971947 0.007352
SN112EK67.5 0.951242 0.008062
SN112EK72.5 0.927907 0.008802
SN112EK77.5 0.909562 0.00970225
SN112EK82.5 0.896207 0.0107627
SN124EK42.5 1.40784 0.006378
SN124EK47.5 1.39989 0.007122
SN124EK52.5 1.3915 0.00794
SN124EK57.5 1.39089 0.00889475
SN124EK62.5 1.39806 0.00998625
SN124EK67.5 1.40817 0.0112803
SN124EK72.5 1.42122 0.0127767
SN124EK77.5 1.41539 0.0142405
SN124EK82.5 1.39067 0.0156715
SN124EK87.5 1.38444 0.017525
DREK12.5 1.17982 0.00432661
DREK17.5 1.1925 0.00454832
DREK22.5 1.20834 0.00505299
DREK27.5 1.2314 0.00573155
DREK32.5 1.26169 0.006584
DREK37.5 1.29398 0.00759297
DREK42.5 1.32828 0.00875848
DREK47.5 1.35622 0.0100401
DREK52.5 1.37782 0.0114377
DREK60.0 1.42213 0.0140502
DREK70.0 1.50696 0.0187201
DREK80.0 1.55388 0.0242135
DREK87.5 1.56104 0.0289358
