proton12.5	3.756195	0.007657
proton17.5	3.621758	0.007506
proton22.5	3.098773	0.006941
proton27.5	2.598769	0.006350
proton32.5	2.121746	0.005733
proton37.5	1.716972	0.005160
proton42.5	1.384449	0.004628
proton47.5	1.113539	0.004156
proton52.5	0.904242	0.003742
proton57.5	0.730293	0.003366
proton62.5	0.591692	0.003027
proton67.5	0.475504	0.002714
proton72.5	0.381731	0.002430
proton77.5	0.305672	0.002177
proton82.5	0.247328	0.001956
proton87.5	0.197793	0.001750
neutron12.5	4.977340	0.008818
neutron17.5	4.557739	0.008407
neutron22.5	3.692278	0.007560
neutron27.5	2.941867	0.006746
neutron32.5	2.306508	0.005966
neutron37.5	1.794219	0.005268
neutron42.5	1.405000	0.004655
neutron47.5	1.094348	0.004115
neutron52.5	0.862262	0.003648
neutron57.5	0.677336	0.003239
neutron62.5	0.539570	0.002888
neutron67.5	0.427734	0.002574
neutron72.5	0.341828	0.002299
neutron77.5	0.271281	0.002050
neutron82.5	0.216094	0.001827
neutron87.5	0.170047	0.001622
