proton12.5	4.608129	0.008484
proton17.5	4.144027	0.008018
proton22.5	3.381613	0.007238
proton27.5	2.744508	0.006525
proton32.5	2.232711	0.005880
proton37.5	1.811192	0.005301
proton42.5	1.479949	0.004788
proton47.5	1.206465	0.004327
proton52.5	0.990738	0.003919
proton57.5	0.808062	0.003540
proton62.5	0.658438	0.003194
proton67.5	0.535973	0.002884
proton72.5	0.440668	0.002614
proton77.5	0.358868	0.002359
proton82.5	0.290570	0.002121
proton87.5	0.233696	0.001903
neutron12.5	5.926504	0.009609
neutron17.5	4.955762	0.008745
neutron22.5	3.772222	0.007614
neutron27.5	2.852660	0.006638
neutron32.5	2.197074	0.005815
neutron37.5	1.690613	0.005115
neutron42.5	1.333277	0.004536
neutron47.5	1.045726	0.004023
neutron52.5	0.827961	0.003576
neutron57.5	0.653683	0.003182
neutron62.5	0.522895	0.002844
neutron67.5	0.416375	0.002541
neutron72.5	0.334125	0.002273
neutron77.5	0.266801	0.002034
neutron82.5	0.214402	0.001821
neutron87.5	0.170523	0.001625
