proton12.5	3.794629	0.007697
proton17.5	3.658324	0.007546
proton22.5	3.149910	0.006999
proton27.5	2.671609	0.006442
proton32.5	2.223422	0.005873
proton37.5	1.841559	0.005348
proton42.5	1.526019	0.004865
proton47.5	1.265461	0.004435
proton52.5	1.059883	0.004056
proton57.5	0.883555	0.003705
proton62.5	0.736476	0.003380
proton67.5	0.614324	0.003090
proton72.5	0.517097	0.002834
proton77.5	0.432160	0.002591
proton82.5	0.359512	0.002362
proton87.5	0.297660	0.002150
neutron12.5	5.253324	0.009060
neutron17.5	4.782360	0.008612
neutron22.5	3.871297	0.007741
neutron27.5	3.083250	0.006907
neutron32.5	2.418219	0.006108
neutron37.5	1.883855	0.005399
neutron42.5	1.480160	0.004779
neutron47.5	1.156320	0.004230
neutron52.5	0.912336	0.003753
neutron57.5	0.716598	0.003331
neutron62.5	0.569105	0.002965
neutron67.5	0.448785	0.002636
neutron72.5	0.355637	0.002344
neutron77.5	0.280508	0.002085
neutron82.5	0.223399	0.001858
neutron87.5	0.176973	0.001656
