proton12.5	5.336410	0.009127
proton17.5	4.665238	0.008497
proton22.5	3.682246	0.007540
proton27.5	2.889317	0.006688
proton32.5	2.286449	0.005942
proton37.5	1.804996	0.005288
proton42.5	1.444957	0.004727
proton47.5	1.155133	0.004233
proton52.5	0.935524	0.003806
proton57.5	0.753879	0.003419
proton62.5	0.610199	0.003073
proton67.5	0.492308	0.002763
proton72.5	0.400207	0.002489
proton77.5	0.323195	0.002238
proton82.5	0.261274	0.002011
proton87.5	0.209989	0.001804
neutron12.5	6.903500	0.010375
neutron17.5	5.820992	0.009476
neutron22.5	4.415664	0.008237
neutron27.5	3.323836	0.007164
neutron32.5	2.545508	0.006258
neutron37.5	1.939266	0.005475
neutron42.5	1.505109	0.004816
neutron47.5	1.165062	0.004246
neutron52.5	0.919125	0.003767
neutron57.5	0.719683	0.003337
neutron62.5	0.566739	0.002958
neutron67.5	0.446008	0.002629
neutron72.5	0.357492	0.002351
neutron77.5	0.284691	0.002100
neutron82.5	0.227606	0.001876
neutron87.5	0.180547	0.001672
