proton12.5	3.525208	0.007418
proton17.5	3.427438	0.007305
proton22.5	2.974437	0.006804
proton27.5	2.538554	0.006281
proton32.5	2.119789	0.005736
proton37.5	1.761480	0.005231
proton42.5	1.463629	0.004765
proton47.5	1.211871	0.004338
proton52.5	1.006207	0.003951
proton57.5	0.832086	0.003595
proton62.5	0.689508	0.003270
proton67.5	0.569914	0.002975
proton72.5	0.473305	0.002710
proton77.5	0.392188	0.002468
proton82.5	0.326562	0.002251
proton87.5	0.268469	0.002040
neutron12.5	4.785570	0.008647
neutron17.5	4.378860	0.008242
neutron22.5	3.568329	0.007434
neutron27.5	2.861965	0.006655
neutron32.5	2.259770	0.005906
neutron37.5	1.773230	0.005239
neutron42.5	1.402347	0.004654
neutron47.5	1.107050	0.004142
neutron52.5	0.887339	0.003704
neutron57.5	0.705472	0.003305
neutron62.5	0.561449	0.002945
neutron67.5	0.445567	0.002628
neutron72.5	0.357824	0.002352
neutron77.5	0.284734	0.002100
neutron82.5	0.226297	0.001870
neutron87.5	0.179254	0.001667
